"DateTime","Severity","Message"
"11/29/2017 7:54:45 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 7:55:05 AM","Warn","StatusCode is 0"
"11/29/2017 7:55:09 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 7:55:29 AM","Warn","StatusCode is 0"
"11/29/2017 7:55:33 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 7:55:53 AM","Warn","StatusCode is 0"
"11/29/2017 7:55:57 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 7:56:17 AM","Warn","StatusCode is 0"
"11/29/2017 7:56:21 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 7:56:41 AM","Warn","StatusCode is 0"
"11/29/2017 7:56:45 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 7:57:05 AM","Warn","StatusCode is 0"
"11/29/2017 7:57:09 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 7:57:29 AM","Warn","StatusCode is 0"
"11/29/2017 7:57:33 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 7:57:54 AM","Warn","StatusCode is 0"
"11/29/2017 7:57:58 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 7:58:18 AM","Warn","StatusCode is 0"
"11/29/2017 8:05:36 AM","Info","Starting q-background.ps1"
"11/29/2017 8:05:36 AM","Info","Downloading BgInfo"
"11/29/2017 8:05:46 AM","Info","Copying BgInfo script"
"11/29/2017 8:05:46 AM","Info","Setting background and BgInfo"
"11/29/2017 8:05:54 AM","Info","Starting q-user-setup.ps1"
"11/29/2017 8:05:54 AM","Info","Disabling Password Complexity"
"11/29/2017 8:05:54 AM","Info","Installing carbon"
"11/29/2017 8:05:57 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"11/29/2017 8:06:11 AM","Info","Adding Qlik user to Remote Desktop Users"
"11/29/2017 8:06:29 AM","Info","Adding Qlik user to local Administrators"
"11/29/2017 8:06:43 AM","Info","Starting qs-getBinary.ps1"
"11/29/2017 8:06:43 AM","Info","Qlik Sense version to install: Qlik Sense November 2017"
"11/29/2017 8:06:43 AM","Info","Binary found for Qlik Sense November 2017"
"11/29/2017 8:06:43 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 to c:\shared-content\binaries"
"11/29/2017 8:06:46 AM","Info","Starting qs-initial-cfg.ps1"
"11/29/2017 8:06:46 AM","Info","Creating Service Account qservice"
"11/29/2017 8:06:46 AM","Info","Creating directory c:\QlikShare"
"11/29/2017 8:06:46 AM","Info","Creating QlikShare SMB Share"
"11/29/2017 8:06:48 AM","Info","Installing NuGet package provider"
"11/29/2017 8:07:06 AM","Info","Installing DesiredState module"
"11/29/2017 8:07:27 AM","Info","Installing Networking module"
"11/29/2017 8:07:37 AM","Info","Installing SMB module"
"11/29/2017 8:07:45 AM","Info","Installing Qlik-CLI module"
"11/29/2017 8:07:54 AM","Info","Installing Qlik-DSC module"
"11/29/2017 8:08:00 AM","Info","Adding service account to local administrators group."
"11/29/2017 8:08:14 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"11/29/2017 8:08:16 AM","Info","Starting qs-install.ps1"
"11/29/2017 8:08:17 AM","Info","Installing Shared Persistence"
"11/29/2017 8:08:17 AM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"11/29/2017 8:16:51 AM","Info","Starting qs-post-cfg.ps1"
"11/29/2017 8:16:51 AM","Info","Waiting for installation to finish and services to come up..."
"11/29/2017 8:16:51 AM","Warn","StatusCode is 0"
"11/29/2017 8:16:56 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 8:17:16 AM","Warn","StatusCode is 0"
"11/29/2017 8:17:20 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 8:17:41 AM","Warn","StatusCode is 0"
"11/29/2017 8:17:46 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 8:18:06 AM","Warn","StatusCode is 0"
"11/29/2017 8:18:11 AM","Warn","Server down, waiting 20 seconds"
"11/29/2017 8:18:31 AM","Warn","StatusCode is 0"
"11/29/2017 8:18:32 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"11/29/2017 8:18:32 AM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"11/29/2017 8:18:34 AM","Info","Setting license: 9999000000001069"
"11/29/2017 8:18:34 AM","Info","Adding user license rule to grant Everyone Tokens."
"11/29/2017 8:18:35 AM","Info","Adding Qlik user."
"11/29/2017 8:18:35 AM","Info","Granting Root Admin role to Qlik user"
"11/29/2017 8:18:36 AM","Info","Importing extensions from c:\installation\extensions"
"11/29/2017 8:18:36 AM","Info","Importing extensions from c:\shared-content\extensions"
"11/29/2017 8:18:37 AM","Info","Connecting as user Qlik to QRS"
"11/29/2017 8:18:38 AM","Info","Importing applications from c:\installation\applications"
"11/29/2017 8:18:38 AM","Info","Importing C:\installation\apps\cars+vizs.qvf"
"11/29/2017 8:18:52 AM","Info","Importing applications from c:\shared-content\applications"
"11/29/2017 8:18:52 AM","Info","Adding Websocket Origin White List"
"11/29/2017 8:19:04 AM","Info","Enabling HTTP access on Central Node proxy"
"11/29/2017 8:37:21 AM","Info","Starting q-provisioned.ps1"
"11/29/2017 8:37:21 AM","Info","Updating Windows License"
"11/29/2017 8:37:21 AM","Info","Checking for Windows Server License."
"11/29/2017 8:37:21 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"11/29/2017 8:37:21 AM","Info","Updating Host file"
"11/29/2017 8:37:21 AM","Info","Starting q-updateHosts"
"11/29/2017 8:37:22 AM","Info","Updating HOSTS file"
"11/29/2017 8:37:22 AM","Info","Server provisioning Complete."
"11/29/2017 9:41:00 AM","Info","Starting q-background.ps1"
"11/29/2017 9:41:00 AM","Info","Downloading BgInfo"
"11/29/2017 9:41:07 AM","Info","Copying BgInfo script"
"11/29/2017 9:41:07 AM","Info","Setting background and BgInfo"
"11/29/2017 9:42:56 AM","Info","Starting q-provisioned.ps1"
"11/29/2017 9:42:56 AM","Info","Updating Windows License"
"11/29/2017 9:42:56 AM","Info","Checking for Windows Server License."
"11/29/2017 9:42:57 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"11/29/2017 9:42:57 AM","Info","Updating Host file"
"11/29/2017 9:42:57 AM","Info","Starting q-updateHosts"
"11/29/2017 9:42:57 AM","Info","Updating HOSTS file"
"11/29/2017 9:42:58 AM","Info","Server provisioning Complete."
"11/29/2017 2:24:31 PM","Info","Starting q-background.ps1"
"11/29/2017 2:24:31 PM","Info","Downloading BgInfo"
"11/29/2017 2:24:36 PM","Info","Copying BgInfo script"
"11/29/2017 2:24:36 PM","Info","Setting background and BgInfo"
"11/29/2017 2:24:44 PM","Info","Starting q-provisioned.ps1"
"11/29/2017 2:24:44 PM","Info","Updating Windows License"
"11/29/2017 2:24:44 PM","Info","Checking for Windows Server License."
"11/29/2017 2:24:45 PM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"11/29/2017 2:24:45 PM","Info","Updating Host file"
"11/29/2017 2:24:45 PM","Info","Starting q-updateHosts"
"11/29/2017 2:24:45 PM","Info","Updating HOSTS file"
"11/29/2017 2:24:45 PM","Info","Server provisioning Complete."
"11/29/2017 2:43:02 PM","Info","Starting q-background.ps1"
"11/29/2017 2:43:02 PM","Info","Downloading BgInfo"
"11/29/2017 2:43:11 PM","Info","Copying BgInfo script"
"11/29/2017 2:43:11 PM","Info","Setting background and BgInfo"
"11/29/2017 2:45:15 PM","Info","Starting q-provisioned.ps1"
"11/29/2017 2:45:15 PM","Info","Updating Windows License"
"11/29/2017 2:45:15 PM","Info","Checking for Windows Server License."
"11/29/2017 2:45:15 PM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"11/29/2017 2:45:15 PM","Info","Updating Host file"
"11/29/2017 2:45:16 PM","Info","Starting q-updateHosts"
"11/29/2017 2:45:16 PM","Info","Updating HOSTS file"
"11/29/2017 2:45:17 PM","Info","Server provisioning Complete."
"11/29/2017 11:55:15 PM","Info","Starting q-background.ps1"
"11/29/2017 11:55:15 PM","Info","Downloading BgInfo"
"11/29/2017 11:55:38 PM","Info","Copying BgInfo script"
"11/29/2017 11:55:38 PM","Info","Setting background and BgInfo"
"11/30/2017 4:20:34 AM","Info","Starting q-provisioned.ps1"
"11/30/2017 4:20:34 AM","Info","Updating Windows License"
"11/30/2017 4:20:34 AM","Info","Checking for Windows Server License."
"11/30/2017 4:20:34 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"11/30/2017 4:20:34 AM","Info","Updating Host file"
"11/30/2017 4:20:34 AM","Info","Starting q-updateHosts"
"11/30/2017 4:20:34 AM","Info","Updating HOSTS file"
"11/30/2017 4:20:35 AM","Info","Server provisioning Complete."
"11/30/2017 8:55:36 AM","Info","Starting q-background.ps1"
"11/30/2017 8:55:36 AM","Info","Downloading BgInfo"
"11/30/2017 8:55:49 AM","Info","Copying BgInfo script"
"11/30/2017 8:55:49 AM","Info","Setting background and BgInfo"
"11/30/2017 9:51:08 AM","Info","Starting q-provisioned.ps1"
"11/30/2017 9:51:08 AM","Info","Updating Windows License"
"11/30/2017 9:51:09 AM","Info","Checking for Windows Server License."
"11/30/2017 9:51:09 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"11/30/2017 9:51:09 AM","Info","Updating Host file"
"11/30/2017 9:51:09 AM","Info","Starting q-updateHosts"
"11/30/2017 9:51:09 AM","Info","Updating HOSTS file"
"11/30/2017 9:51:12 AM","Info","Server provisioning Complete."
"11/30/2017 11:24:17 AM","Info","Starting q-background.ps1"
"11/30/2017 11:24:17 AM","Info","Downloading BgInfo"
"11/30/2017 11:25:38 AM","Info","Copying BgInfo script"
"11/30/2017 11:25:38 AM","Info","Setting background and BgInfo"
"11/30/2017 11:27:41 AM","Info","Starting q-provisioned.ps1"
"11/30/2017 11:27:41 AM","Info","Updating Windows License"
"11/30/2017 11:27:42 AM","Info","Checking for Windows Server License."
"11/30/2017 11:27:42 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"11/30/2017 11:27:42 AM","Info","Updating Host file"
"11/30/2017 11:27:42 AM","Info","Starting q-updateHosts"
"11/30/2017 11:27:42 AM","Info","Updating HOSTS file"
"11/30/2017 11:27:42 AM","Info","Server provisioning Complete."
"11/30/2017 11:31:04 PM","Info","Starting q-background.ps1"
"11/30/2017 11:31:04 PM","Info","Downloading BgInfo"
"11/30/2017 11:31:10 PM","Info","Copying BgInfo script"
"11/30/2017 11:31:10 PM","Info","Setting background and BgInfo"
"11/30/2017 11:46:18 PM","Info","Starting q-provisioned.ps1"
"11/30/2017 11:46:20 PM","Info","Updating Windows License"
"11/30/2017 11:46:20 PM","Info","Checking for Windows Server License."
"11/30/2017 11:46:20 PM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"11/30/2017 11:46:20 PM","Info","Updating Host file"
"11/30/2017 11:46:20 PM","Info","Starting q-updateHosts"
"11/30/2017 11:46:20 PM","Info","Updating HOSTS file"
"11/30/2017 11:46:21 PM","Info","Server provisioning Complete."
"12/1/2017 12:58:54 AM","Info","Starting q-background.ps1"
"12/1/2017 12:58:54 AM","Info","Downloading BgInfo"
"12/1/2017 12:59:03 AM","Info","Copying BgInfo script"
"12/1/2017 12:59:03 AM","Info","Setting background and BgInfo"
"12/1/2017 12:59:09 AM","Info","Starting q-user-setup.ps1"
"12/1/2017 12:59:09 AM","Info","Disabling Password Complexity"
"12/1/2017 12:59:10 AM","Info","Installing carbon"
"12/1/2017 12:59:12 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/1/2017 12:59:23 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/1/2017 12:59:37 AM","Info","Adding Qlik user to local Administrators"
"12/1/2017 12:59:51 AM","Info","Starting qs-getBinary.ps1"
"12/1/2017 12:59:51 AM","Info","Qlik Sense version to install: Qlik Sense November 2017"
"12/1/2017 12:59:51 AM","Info","Binary found for Qlik Sense November 2017"
"12/1/2017 12:59:51 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 to c:\shared-content\binaries"
"12/1/2017 12:59:53 AM","Info","Starting qs-initial-cfg.ps1"
"12/1/2017 12:59:53 AM","Info","Creating Service Account qservice"
"12/1/2017 12:59:53 AM","Info","Creating directory c:\QlikShare"
"12/1/2017 12:59:53 AM","Info","Creating QlikShare SMB Share"
"12/1/2017 12:59:54 AM","Info","Installing NuGet package provider"
"12/1/2017 1:00:11 AM","Info","Installing DesiredState module"
"12/1/2017 1:00:30 AM","Info","Installing Networking module"
"12/1/2017 1:00:38 AM","Info","Installing SMB module"
"12/1/2017 1:00:43 AM","Info","Installing Qlik-CLI module"
"12/1/2017 1:00:51 AM","Info","Installing Qlik-DSC module"
"12/1/2017 1:00:56 AM","Info","Adding service account to local administrators group."
"12/1/2017 1:01:11 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/1/2017 1:01:12 AM","Info","Starting qs-install.ps1"
"12/1/2017 1:01:12 AM","Info","Installing Shared Persistence"
"12/1/2017 1:01:12 AM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"12/1/2017 1:08:30 AM","Info","Starting qs-post-cfg.ps1"
"12/1/2017 1:08:30 AM","Info","Waiting for installation to finish and services to come up..."
"12/1/2017 1:08:30 AM","Warn","StatusCode is 0"
"12/1/2017 1:08:35 AM","Warn","Server down, waiting 20 seconds"
"12/1/2017 1:08:55 AM","Warn","StatusCode is 0"
"12/1/2017 1:08:59 AM","Warn","Server down, waiting 20 seconds"
"12/1/2017 1:09:19 AM","Warn","StatusCode is 0"
"12/1/2017 1:09:24 AM","Warn","Server down, waiting 20 seconds"
"12/1/2017 1:09:44 AM","Warn","StatusCode is 0"
"12/1/2017 1:09:45 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/1/2017 1:09:45 AM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"12/1/2017 1:09:46 AM","Info","Setting license: 9999000000001069"
"12/1/2017 1:09:47 AM","Info","Adding user license rule to grant Everyone Tokens."
"12/1/2017 1:09:47 AM","Info","Adding Qlik user."
"12/1/2017 1:09:47 AM","Info","Granting Root Admin role to Qlik user"
"12/1/2017 1:09:48 AM","Info","Importing extensions from c:\installation\extensions"
"12/1/2017 1:09:48 AM","Info","Importing extensions from c:\shared-content\extensions"
"12/1/2017 1:09:48 AM","Info","Connecting as user Qlik to QRS"
"12/1/2017 1:09:48 AM","Info","Importing applications from c:\installation\applications"
"12/1/2017 1:09:48 AM","Info","Importing C:\installation\apps\cars+vizs.qvf"
"12/1/2017 1:09:55 AM","Info","Importing applications from c:\shared-content\applications"
"12/1/2017 1:09:55 AM","Info","Adding Websocket Origin White List"
"12/1/2017 1:10:06 AM","Info","Enabling HTTP access on Central Node proxy"
"12/1/2017 1:25:34 AM","Info","Starting q-provisioned.ps1"
"12/1/2017 1:25:34 AM","Info","Updating Windows License"
"12/1/2017 1:25:35 AM","Info","Checking for Windows Server License."
"12/1/2017 1:25:35 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"12/1/2017 1:25:35 AM","Info","Updating Host file"
"12/1/2017 1:25:35 AM","Info","Starting q-updateHosts"
"12/1/2017 1:25:35 AM","Info","Updating HOSTS file"
"12/1/2017 1:25:35 AM","Info","Server provisioning Complete."
"12/1/2017 6:18:14 AM","Info","Starting q-background.ps1"
"12/1/2017 6:18:14 AM","Info","Downloading BgInfo"
"12/1/2017 6:18:21 AM","Info","Copying BgInfo script"
"12/1/2017 6:18:21 AM","Info","Setting background and BgInfo"
"12/1/2017 6:18:28 AM","Info","Starting q-user-setup.ps1"
"12/1/2017 6:18:28 AM","Info","Disabling Password Complexity"
"12/1/2017 6:18:29 AM","Info","Installing carbon"
"12/1/2017 6:18:31 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/1/2017 6:18:43 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/1/2017 6:18:57 AM","Info","Adding Qlik user to local Administrators"
"12/1/2017 6:19:11 AM","Info","Starting qs-getBinary.ps1"
"12/1/2017 6:19:11 AM","Info","Qlik Sense version to install: Qlik Sense November 2017"
"12/1/2017 6:19:11 AM","Info","Binary found for Qlik Sense November 2017"
"12/1/2017 6:19:11 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 to c:\shared-content\binaries"
"12/1/2017 6:19:12 AM","Info","Starting qs-initial-cfg.ps1"
"12/1/2017 6:19:12 AM","Info","Creating Service Account qservice"
"12/1/2017 6:19:12 AM","Info","Creating directory c:\QlikShare"
"12/1/2017 6:19:12 AM","Info","Creating QlikShare SMB Share"
"12/1/2017 6:19:14 AM","Info","Installing NuGet package provider"
"12/1/2017 6:19:34 AM","Info","Installing DesiredState module"
"12/1/2017 6:19:53 AM","Info","Installing Networking module"
"12/1/2017 6:20:01 AM","Info","Installing SMB module"
"12/1/2017 6:20:06 AM","Info","Installing Qlik-CLI module"
"12/1/2017 6:20:13 AM","Info","Installing Qlik-DSC module"
"12/1/2017 6:20:20 AM","Info","Adding service account to local administrators group."
"12/1/2017 6:20:34 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/1/2017 6:20:35 AM","Info","Starting qs-install.ps1"
"12/1/2017 6:20:35 AM","Info","Installing Shared Persistence"
"12/1/2017 6:20:35 AM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"12/1/2017 6:27:37 AM","Info","Starting qs-post-cfg.ps1"
"12/1/2017 6:27:37 AM","Info","Waiting for installation to finish and services to come up..."
"12/1/2017 6:27:37 AM","Warn","StatusCode is 0"
"12/1/2017 6:27:41 AM","Warn","Server down, waiting 20 seconds"
"12/1/2017 6:28:01 AM","Warn","StatusCode is 0"
"12/1/2017 6:28:06 AM","Warn","Server down, waiting 20 seconds"
"12/1/2017 6:28:26 AM","Warn","StatusCode is 0"
"12/1/2017 6:28:30 AM","Warn","Server down, waiting 20 seconds"
"12/1/2017 6:28:50 AM","Warn","StatusCode is 0"
"12/1/2017 6:28:51 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/1/2017 6:28:51 AM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"12/1/2017 6:28:53 AM","Info","Setting license: 9999000000001069"
"12/1/2017 6:28:53 AM","Info","Adding user license rule to grant Everyone Tokens."
"12/1/2017 6:28:54 AM","Info","Adding Qlik user."
"12/1/2017 6:28:54 AM","Info","Granting Root Admin role to Qlik user"
"12/1/2017 6:28:54 AM","Info","Importing extensions from c:\installation\extensions"
"12/1/2017 6:28:54 AM","Info","Importing extensions from c:\shared-content\extensions"
"12/1/2017 6:28:54 AM","Info","Connecting as user Qlik to QRS"
"12/1/2017 6:28:55 AM","Info","Importing applications from c:\installation\applications"
"12/1/2017 6:28:55 AM","Info","Importing C:\installation\apps\cars+vizs.qvf"
"12/1/2017 6:29:02 AM","Info","Importing applications from c:\shared-content\applications"
"12/1/2017 6:29:02 AM","Info","Adding Websocket Origin White List"
"12/1/2017 6:29:14 AM","Info","Enabling HTTP access on Central Node proxy"
"12/1/2017 6:39:20 AM","Info","Starting q-provisioned.ps1"
"12/1/2017 6:39:20 AM","Info","Updating Windows License"
"12/1/2017 6:39:20 AM","Info","Checking for Windows Server License."
"12/1/2017 6:39:20 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"12/1/2017 6:39:20 AM","Info","Updating Host file"
"12/1/2017 6:39:20 AM","Info","Starting q-updateHosts"
"12/1/2017 6:39:20 AM","Info","Updating HOSTS file"
"12/1/2017 6:39:21 AM","Info","Server provisioning Complete."
"12/1/2017 9:07:22 AM","Info","Starting q-background.ps1"
"12/1/2017 9:07:22 AM","Info","Downloading BgInfo"
"12/1/2017 9:07:35 AM","Info","Copying BgInfo script"
"12/1/2017 9:07:35 AM","Info","Setting background and BgInfo"
"12/1/2017 9:07:41 AM","Info","Starting q-user-setup.ps1"
"12/1/2017 9:07:41 AM","Info","Disabling Password Complexity"
"12/1/2017 9:07:49 AM","Info","Installing carbon"
"12/1/2017 9:07:51 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/1/2017 9:08:03 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/1/2017 9:08:12 AM","Info","Adding Qlik user to local Administrators"
"12/1/2017 9:08:23 AM","Info","Starting qs-getBinary.ps1"
"12/1/2017 9:08:23 AM","Info","Qlik Sense version to install: Qlik Sense November 2017"
"12/1/2017 9:08:23 AM","Info","Binary found for Qlik Sense November 2017"
"12/1/2017 9:08:23 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 to c:\shared-content\binaries"
"12/1/2017 9:08:25 AM","Info","Starting qs-initial-cfg.ps1"
"12/1/2017 9:08:25 AM","Info","Creating Service Account qservice"
"12/1/2017 9:08:25 AM","Info","Creating directory c:\QlikShare"
"12/1/2017 9:08:25 AM","Info","Creating QlikShare SMB Share"
"12/1/2017 9:08:26 AM","Info","Installing NuGet package provider"
"12/1/2017 9:08:51 AM","Info","Installing DesiredState module"
"12/1/2017 9:09:10 AM","Info","Installing Networking module"
"12/1/2017 9:09:20 AM","Info","Installing SMB module"
"12/1/2017 9:09:29 AM","Info","Installing Qlik-CLI module"
"12/1/2017 9:09:44 AM","Info","Installing Qlik-DSC module"
"12/1/2017 9:10:00 AM","Info","Adding service account to local administrators group."
"12/1/2017 9:10:11 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/1/2017 9:10:13 AM","Info","Starting qs-install.ps1"
"12/1/2017 9:10:13 AM","Info","Installing Shared Persistence"
"12/1/2017 9:10:13 AM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"12/1/2017 9:18:25 AM","Info","Starting qs-post-cfg.ps1"
"12/1/2017 9:18:26 AM","Info","Waiting for installation to finish and services to come up..."
"12/1/2017 9:18:26 AM","Warn","StatusCode is 0"
"12/1/2017 9:18:30 AM","Warn","Server down, waiting 20 seconds"
"12/1/2017 9:18:50 AM","Warn","StatusCode is 0"
"12/1/2017 9:18:54 AM","Warn","Server down, waiting 20 seconds"
"12/1/2017 9:19:14 AM","Warn","StatusCode is 0"
"12/1/2017 9:19:19 AM","Warn","Server down, waiting 20 seconds"
"12/1/2017 9:19:39 AM","Warn","StatusCode is 0"
"12/1/2017 9:19:42 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/1/2017 9:19:42 AM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"12/1/2017 9:19:44 AM","Info","Setting license: 9999000000001069"
"12/1/2017 9:19:44 AM","Info","Adding user license rule to grant Everyone Tokens."
"12/1/2017 9:19:45 AM","Info","Adding Qlik user."
"12/1/2017 9:19:45 AM","Info","Granting Root Admin role to Qlik user"
"12/1/2017 9:19:46 AM","Info","Importing extensions from c:\installation\extensions"
"12/1/2017 9:19:46 AM","Info","Importing extensions from c:\shared-content\extensions"
"12/1/2017 9:19:46 AM","Info","Connecting as user Qlik to QRS"
"12/1/2017 9:19:47 AM","Info","Importing applications from c:\installation\applications"
"12/1/2017 9:19:47 AM","Info","Importing C:\installation\apps\EnergyData Metadata.qvf"
"12/1/2017 9:19:54 AM","Info","Importing applications from c:\shared-content\applications"
"12/1/2017 9:19:54 AM","Info","Adding Websocket Origin White List"
"12/1/2017 9:20:05 AM","Info","Enabling HTTP access on Central Node proxy"
"12/1/2017 9:31:29 AM","Info","Starting q-provisioned.ps1"
"12/1/2017 9:31:29 AM","Info","Updating Windows License"
"12/1/2017 9:31:30 AM","Info","Checking for Windows Server License."
"12/1/2017 9:31:30 AM","Warn","No License found, please enter license into ../shared-content/licenses/win-license.json"
"12/1/2017 9:31:31 AM","Info","Updating Host file"
"12/1/2017 9:31:31 AM","Info","Starting q-updateHosts"
"12/1/2017 9:31:33 AM","Info","Updating HOSTS file"
"12/1/2017 9:31:37 AM","Info","Server provisioning Complete."
"12/5/2017 2:18:26 AM","Info","Starting q-background.ps1"
"12/5/2017 2:18:26 AM","Info","Downloading BgInfo"
"12/5/2017 2:18:31 AM","Info","Copying BgInfo script"
"12/5/2017 2:18:31 AM","Info","Setting background and BgInfo"
"12/5/2017 2:18:37 AM","Info","Starting q-user-setup.ps1"
"12/5/2017 2:18:37 AM","Info","Disabling Password Complexity"
"12/5/2017 2:18:38 AM","Info","Installing carbon"
"12/5/2017 2:18:40 AM","Info","Granting Qlik account Remote Interactive Logon Right"
"12/5/2017 2:18:50 AM","Info","Adding Qlik user to Remote Desktop Users"
"12/5/2017 2:19:04 AM","Info","Adding Qlik user to local Administrators"
"12/5/2017 2:19:18 AM","Info","Starting qs-getBinary.ps1"
"12/5/2017 2:19:18 AM","Info","Qlik Sense version to install: Qlik Sense November 2017"
"12/5/2017 2:19:18 AM","Info","Binary found for Qlik Sense November 2017"
"12/5/2017 2:19:18 AM","Info","Copying binary files from c:\shared-content\binaries\Qlik Sense November 2017 to c:\shared-content\binaries"
"12/5/2017 2:19:20 AM","Info","Starting qs-initial-cfg.ps1"
"12/5/2017 2:19:20 AM","Info","Creating Service Account qservice"
"12/5/2017 2:19:20 AM","Info","Creating directory c:\QlikShare"
"12/5/2017 2:19:20 AM","Info","Creating QlikShare SMB Share"
"12/5/2017 2:19:21 AM","Info","Installing NuGet package provider"
"12/5/2017 2:19:37 AM","Info","Installing DesiredState module"
"12/5/2017 2:19:54 AM","Info","Installing Networking module"
"12/5/2017 2:20:02 AM","Info","Installing SMB module"
"12/5/2017 2:20:08 AM","Info","Installing Qlik-CLI module"
"12/5/2017 2:20:16 AM","Info","Installing Qlik-DSC module"
"12/5/2017 2:20:22 AM","Info","Adding service account to local administrators group."
"12/5/2017 2:20:36 AM","Info","Opening Firewall ports 443/4244, 80/4248; iPortal 3090; Session-Apps 4000; Ticket 5000-6000;"
"12/5/2017 2:20:38 AM","Info","Starting qs-install.ps1"
"12/5/2017 2:20:38 AM","Info","Installing Shared Persistence"
"12/5/2017 2:20:38 AM","Info","Installing Qlik Sense Server from c:\shared-content\binaries"
"12/5/2017 2:27:46 AM","Info","Starting qs-post-cfg.ps1"
"12/5/2017 2:27:46 AM","Info","Waiting for installation to finish and services to come up..."
"12/5/2017 2:27:46 AM","Warn","StatusCode is 0"
"12/5/2017 2:27:50 AM","Warn","Server down, waiting 20 seconds"
"12/5/2017 2:28:10 AM","Warn","StatusCode is 0"
"12/5/2017 2:28:14 AM","Warn","Server down, waiting 20 seconds"
"12/5/2017 2:28:34 AM","Warn","StatusCode is 0"
"12/5/2017 2:28:39 AM","Warn","Server down, waiting 20 seconds"
"12/5/2017 2:28:59 AM","Warn","StatusCode is 0"
"12/5/2017 2:29:00 AM","Info","Qlik Sense Proxy responding on QMI-QS-SESSAPP2, status code: 200"
"12/5/2017 2:29:00 AM","Info","Connecting to Qlik Sense Repository Service on QMI-QS-SESSAPP2"
"12/5/2017 2:29:02 AM","Info","Setting license: 9999000000001069"
"12/5/2017 2:29:03 AM","Info","Adding user license rule to grant Everyone Tokens."
"12/5/2017 2:29:03 AM","Info","Adding Qlik user."
"12/5/2017 2:29:03 AM","Info","Granting Root Admin role to Qlik user"
"12/5/2017 2:29:04 AM","Info","Importing extensions from c:\installation\extensions"
"12/5/2017 2:29:04 AM","Info","Importing extensions from c:\shared-content\extensions"
"12/5/2017 2:29:04 AM","Info","Connecting as user Qlik to QRS"
"12/5/2017 2:29:05 AM","Info","Importing applications from c:\installation\applications"
